,id,text,lang,timestamp,text_en
630,1.615311644644741e+18,"Tags ~ taeyong tragic universe earthquake, doyoung earthquake, jisung glitchmode, mark holic, renjun glimo lucky draw, Jeno digipack sticker rambut pink, jungkook sg2022, lisa blackpink, doyoung treasure https://t.co/vO1smLduw2",en,2023-01-17 12:34:47.834,"Tags ~ taeyong tragic universe earthquake, doyoung earthquake, jisung glitchmode, mark holic, renjun glimo lucky draw, Jeno digipack sticker hair pink, jungkook sg2022, lisa blackpink, doyoung treasure https://t.co/vO1smLduw2"
631,1.615312500739969e+18,"RT @chibaken_saigai: 阪神・淡路大震災から28年が経ちました。
また先週、政府の地震調査委員会から、長期評価における地震発生確率値更新の発表があったところですが、大地震はいつ発生するかわかりません。
過去の教訓を踏まえ、今一度、地震への備えを確認してください…",ja,2023-01-17 12:38:11.906,"RT @chibaken_saigai: 28 years have passed since the Great Hanshin-Awaji Earthquake.
Last week, the government's Earthquake Investigation Committee announced an update to the probability of occurrence of earthquakes in the long-term evaluation, but we do not know when a major earthquake will occur.
Based on the lessons of the past, please check your preparations for earthquakes once again..."
632,1.6153131442845983e+18,@LBTross I'll have some of that salami. When's the earthquake?,en,2023-01-17 12:40:45.799,@LBTross I'll have some of that salami. When's the earthquake?
633,1.615314087071871e+18,"RT @leandroruschel: O @ggreenwald está provocando um verdadeiro terremoto na esquerda brasileira, pois está expondo para o mundo a onda aut…",pt,2023-01-17 12:44:30.909,"RT @leandroruschel: @ggreenwald is causing a true earthquake in the Brazilian left, as it is exposing the auto wave to the world…"
634,1.6153152136451523e+18,@kenshimiz 🙏,und,2023-01-17 12:48:58.714,@kenshimiz 🙏
635,1.6153161879691182e+18,"@markouchiha1 Otro ""inteligente"", que cuando hay terremoto, le echa la culpa a Fujimori y le va a tirar piedras a la embajada de Estados Unidos.",es,2023-01-17 12:52:50.965,"@markouchiha1 Another ""intelligent"" person who, when there is an earthquake, blames Fujimori and is going to throw stones at the United States embassy."
636,1.6153168483499377e+18,"@FernandoCorreaJ Muy buenos dias, acuerdate el Pueblo Panameño, aqui Panama' es un País de lleno corrupción, Órgano Ejecutivo, Legislativo y Judicial lo único tiene que venir  como el estilo del Presidente del Salvador ; Armando Bukele. Imbaliler el Rey del Terremoto.",es,2023-01-17 12:55:28.892,"@FernandoCorreaJ Good morning, remember the Panamanian people, here Panama is a country full of corruption, the Executive, Legislative and Judicial Branch, the only thing has to come as the style of the President of El Salvador; Armando Bukele. Imbaliler the Earthquake King."
637,1.6153173045851095e+18,"RT @kennethlze: @Kushbai @elonmusk @engineers_feed (2/2) The Fukushima disaster on the other hand, was the worst possible scenario for any…",en,2023-01-17 12:57:18.253,"RT @kennethlze: @Kushbai @elonmusk @engineers_feed (2/2) The Fukushima disaster on the other hand, was the worst possible scenario for any…"
638,1.6153177082407404e+18,RT @itsJeffTiedrich: @KateSullivanDC if those two run against each other I'm voting for an earthquake,en,2023-01-17 12:58:53.512,RT @itsJeffTiedrich: @KateSullivanDC if those two run against each other I'm voting for an earthquake
639,1.6153180764545884e+18,"Actualización de informe sísmico. 🇨🇱
4.2 (Ml) - 69 km al oeste de Tirúa.
2023/01/17 08:53:25
App: https://t.co/RblVNxZYn8
#Tirúa #earthquake #sismo #temblor #terremoto #CSN #GUC
@reddeemergencia https://t.co/gIiHsISbke",es,2023-01-17 13:00:21.895,"Seismic report update. 🇨🇱
4.2 (Ml) - 69 km west of Tirúa.
2023/01/17 08:53:25
App: https://t.co/RblVNxZYn8
#Tirúa #earthquake #earthquake #tremor #earthquake #CSN #GUC
@reddeemergencia https://t.co/gIiHsISbke"
640,1.615318473592152e+18,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:01:56.346,RT @enahpiutoficial: #17 Jan 1929 was recorded in the history of Venezuela after the tragic 7.5 earthquake that shook the city of…
641,1.615319108651729e+18,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:04:27.891,"RT @BEBANEGRA: An earthquake of magnitude 7.0 occurred on January 17, 1929, destroyed the city of Cumaná. The epicenter of the earthquake was located in..."
642,1.615301257270526e+18,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● フィギュア作りは楽しいですか？
● 石粉粘土でかお造形する時なにか…
● この春あたりから粘土に興味持ち…
● 台湾でまた地震があったとニュー…
#質問箱 #匿名質問募集中

https://t.co/X7SsWWrlSK",ja,2023-01-17 11:53:31.669,"We are looking for anonymous questions from everyone!

I am answering this question
● Do you enjoy making figures?
● What do you do when modeling a face with stone powder clay?
● I've been interested in clay since this spring...
● There was another earthquake in Taiwan…
# Question box # Looking for anonymous questions

https://t.co/X7SsWWrlSK"
643,1.6153013590283756e+18,"RT @leandroruschel: O @ggreenwald está provocando um verdadeiro terremoto na esquerda brasileira, pois está expondo para o mundo a onda aut…",pt,2023-01-17 11:53:55.298,"RT @leandroruschel: @ggreenwald is causing a true earthquake in the Brazilian left, as it is exposing the auto wave to the world…"
644,1.6153014663062856e+18,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳         https://t.co/Avdi30rJgp,en,2023-01-17 11:54:20.995,those myriad6 souls destined7 to be engulfed8 in the earthquake of 48 #Guangzhou #Shanghai #Shenzhen https://t.co/Avdi30rJgp
645,1.61530156717491e+18,RT @zlemhosz: Deprem magdurlarinin sesine kulak verin. #Eyt99SonuHakkımız @vedatbilgn @AvOzlemZengin @NumanKurtulmus @omerrcelik @RTErdogan…,tr,2023-01-17 11:54:44.749,RT @zlemhosz: Listen to the voices of earthquake victims. #Eyt99SonuHakkimiz @vedatbilgn @AvOzlemZengin @NumanKurtulmus @omerrcelik @RTErdogan…
646,1.6153016654306386e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 11:55:08.699,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
647,1.61530177650833e+18,"RT @BizHalkizHalk: #AliİsmailKorkmaz ı katleden polise 7 ay ceza hafif yaralama ha
Biz senin katillerini unutmayacağız
Günü gelir hesabını…",tr,2023-01-17 11:55:34.734,"RT @BizHalkizHalk: 7 months penalty for the police who murdered #AliİsmailKorkmaz, light injury ha
We will not forget your murderers
Daily income account…"
648,1.6153025928667791e+18,"RT @erozk1: 1999 Ağustos @deprem i nedeniyle ataması geciken, sigorta başlangıcı devlet tarafından 3 ay ötelenen ,yada depremde işyerini ,e…",tr,2023-01-17 11:58:49.664,"RT @erozk1: Those whose assignment was delayed due to the 1999 August @earthquake, whose insurance start was postponed for 3 months by the state, or in case of an earthquake, e…"
649,1.615302697573548e+18,"公衆電話から大阪市内の家に電話すると、まだ電話は通じて嫁さんがびっくりして起きてた。市内は揺れはしたが、家具等が倒れることもなくとりあえず無事と言うことで、まずは滋賀県の職場に向かうことに。この判断が地獄の始まりでした。
断片的にしか入らないラジオからの情報、停電により消えて",ja,2023-01-17 11:59:14.664,"When I called my house in Osaka city from a public phone, the phone was still working and my wife was awake. The city shook, but the furniture did not fall over, so I decided to head to my workplace in Shiga Prefecture. This judgment was the beginning of hell.
Information from the radio that only comes in fragments, disappears due to a power outage"
650,1.6153028320931103e+18,"RT @i_wrap_official: 地震や災害はある日突然起こります。

いつ起こるか、いつ我が身に降りかかるか誰にもわかりません。

ツイートが繰り返しになってしまい大変恐縮ではありますが、初めて情報に触れる方も中にはいらっしゃいます。

その方に向けて、今後も同様のツ…",ja,2023-01-17 11:59:46.628,"RT @i_wrap_official: Earthquakes and disasters happen suddenly one day.

No one knows when it will happen or when it will happen to us.

I apologize for the repeated tweets, but there are some people who are coming into contact with the information for the first time.

For that person, I will continue to use the same tool in the future."
651,1.615302961806119e+18,RT @jsanchezcristo: #TransparenciaEs lo que requiere el país sobre el trabajo que hizo el mindefensa en Guatemala. Durante su paso en ese p…,es,2023-01-17 12:00:17.947,RT @jsanchezcristo: #TransparenciaEs what the country requires about the work done by the defense ministry in Guatemala. During his time in that p…
652,1.6153030518789898e+18,"RT @nhk_news: きょうで阪神・淡路大震災から28年です。

大きな地震が起きると、ビルの壁や看板などふだん気にも留めないものが凶器になる場合があります。

屋外で地震に遭ったときに気をつけるポイントを短い動画にまとめました。

#阪神淡路大震災
#nhk_video…",ja,2023-01-17 12:00:39.714,"RT @nhk_news: Today is 28 years since the Great Hanshin-Awaji Earthquake.

When a big earthquake occurs, things that you don't usually pay attention to, such as building walls and signboards, can become weapons.

A short video summarizing the points to be aware of when an earthquake occurs outdoors.

#The Great Hanshin-Awaji Earthquake
#nhk_video…"
653,1.6153030505829827e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:00:38.622,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
654,1.6153065592060723e+18,"RT @NURSENU01062317: İki büyük deprem mağdur etti siz mağdur etmeyin devlet büyüklerimiz sesimizi duyun eyt de kapsam 31.12.99 olmalıdır,
@…",tr,2023-01-17 12:14:36.468,"RT @NURSENU01062317: Two big earthquakes made victims, don't make them victims, our elders of state, hear our voice, eyt, the scope should be 31.12.99,
@…"
655,1.615306692840792e+18,@farah_soleymani سبزپوشان همیشه درصحنه,fa,2023-01-17 12:15:07.798,@farah_soleymani green cover always on stage
656,1.6153068032602972e+18,"RT @yamashita99: #阪神淡路大震災から28年 
1月17日に地震発生したが。
4月下旬のゴールデンウィーク始まりには、既に異人館やポートタワー等の観光施設は開館していた。
(自分も良信を連れて、ビデオカメラを持って行ったよ)
観光でも良いんだ！
神戸や兵庫県に、…",ja,2023-01-17 12:15:33.939,"RT @ yamashita99: # 28 years since the Great Hanshin-Awaji Earthquake
An earthquake occurred on January 17th.
At the beginning of Golden Week in late April, tourist facilities such as Ijinkan and Port Tower were already open.
(I also brought Yoshinobu with me and a video camera.)
Sightseeing is also good!
In Kobe and Hyogo Prefecture,…"
657,1.6153068981058355e+18,"RT @ebrahim_haady: 🔹برای نابودی داعش
🔹برای گروه های جهادی در سیل و زلزله و...
🔹برای حفظ تمامیت ارضی کشور در برابر گروهک های تجزیه طلب از کو…",fa,2023-01-17 12:15:55.62,"RT @ebrahim_haady: To destroy ISIS
🔹 for jihadist groups in floods and earthquakes and...
To protect the territorial integrity of the country against separatist groups from..."
658,1.61530697889681e+18,RT @4y7fjQ5dfsPS98d: @konatyari この地震が発生した後父親が現地に行って帰って来た時に聴くと言葉がなかったって言っていたのを思い出します。,ja,2023-01-17 12:16:16.299,"RT @4y7fjQ5dfsPS98d: @konatyari I remember saying that when my father went to the site after this earthquake and came back, he was speechless."
659,1.6153070725472133e+18,"RT @QueenARZ: 阪神・淡路大震災
1月17日

28年経った…

日本の巨大地震は全てDSによる
人工地震である…

#ゴールデンラジオ",ja,2023-01-17 12:16:37.937,"RT @QueenARZ: Great Hanshin-Awaji Earthquake
January 17th

28 years have passed...

All major earthquakes in Japan are caused by DS
It is an artificial earthquake...

#Golden Radio"
660,1.6153071679801917e+18,"RT @ParstodayJ: 🗾阪神 #淡路大震災 から28年　発生時刻の午前5時46分に黙とう

1995年1月17日午前5時46分、淡路島北部を震源として兵庫県の阪神間を中心とする広い範囲をマグニチュード7.3（最大震度7）の大震災が発生しました。大都市を襲った直下型のこ…",ja,2023-01-17 12:17:01.046,"RT @ParstodayJ: 🗾 28 years since the Hanshin #Awaji Earthquake Silence at 5:46 am when it occurred

At 5:46 a.m. on January 17, 1995, an earthquake with a magnitude of 7.3 (maximum seismic intensity of 7) struck a wide area centered on the Hanshin area of ​​Hyogo Prefecture with its epicenter in the northern part of Awaji Island. The direct type that attacked the big city ..."
661,1.6153116552268186e+18,🖍️ VÍDEO: El mayor terremoto de la historia https://t.co/BTvmEuz1nc,es,2023-01-17 12:34:50.715,🖍️ VIDEO: The biggest earthquake in history https://t.co/BTvmEuz1nc
662,1.615312501490733e+18,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳          https://t.co/f0ri4nxzam,en,2023-01-17 12:38:12.827,those myriad6 souls destined7 to be engulfed8 in the earthquake of 48 #Guangzhou #Shanghai #Shenzhen https://t.co/f0ri4nxzam
663,1.615313290787455e+18,被災局サンテレビの記録　阪神淡路大震災　The Great Hanshin-Awaji Earthquake　#earthquake https://t.co/qad26VbDZ6 @YouTubeより,ja,2023-01-17 12:41:20.941,Record of the disaster station Sun TV The Great Hanshin-Awaji Earthquake #earthquake https://t.co/qad26VbDZ6 @YouTube
664,1.6153141631101174e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:44:48.628,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
665,1.615315255910867e+18,"RT @_GlobalCrisis_: ‼️ #MustWatch #USA
❓ Why is #Yellowstone's #caldera going to be of great concern for #Americans?
❓ How is this related…",en,2023-01-17 12:49:08.952,"RT @_GlobalCrisis_: ‼️ #MustWatch #USA
❓ Why is #Yellowstone's #caldera going to be of great concern for #Americans?
❓ How is this related…"
666,1.6153161956278927e+18,"M 0.3 - 7km NW of The Geysers, CA 
 
Time of Earthquake: 2023-01-17 05:50:04.980000 

0.27 Magnitude earthquake 7km NW of The Geysers, CA
 
View details at: https://t.co/wYjhiMeoX3",en,2023-01-17 12:52:53.017,"M 0.3 - 7km NW of The Geysers, CA 
 
Time of Earthquake: 2023-01-17 05:50:04.980000 

0.27 Magnitude earthquake 7km NW of The Geysers, CA
 
View details at: https://t.co/wYjhiMeoX3"
667,1.615316870378451e+18,"I watched movie ""Suzume no tojimari"". It is a great fantastic movie but the subject is earthquakes. So I was a little scared when the earthquake alarm sounded in the movie.
Personally,I thought it was a little too early to use it as the subject of an entertainment movie.",en,2023-01-17 12:55:33.913,"I watched movie ""Suzume no tojimari"". It is a great fantastic movie but the subject is earthquakes. So I was a little scared when the earthquake alarm sounded in the movie.
Personally,I thought it was a little too early to use it as the subject of an entertainment movie."
668,1.6153173225744876e+18,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:57:21.84,RT @enahpiutoficial: #17 Jan 1929 was recorded in the history of Venezuela after the tragic 7.5 earthquake that shook the city of…
669,1.615317702263939e+18,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 12:58:52.284,"RT @BEBANEGRA: An earthquake of magnitude 7.0 occurred on January 17, 1929, destroyed the city of Cumaná. The epicenter of the earthquake was located in..."
670,1.6153180777127772e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:00:22.215,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
671,1.6153184739279872e+18,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 13:01:56.858,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…"
672,1.6153191580734587e+18,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 13:04:40.083,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…"
673,1.61532121530411e+18,it is defined as a boy bullying an earthquake,en,2023-01-17 13:12:49.953,it is defined as a boy bullying an earthquake
674,1.6153012559616492e+18,"RT @evrenese: @ozgurerdursun @soreldagistanli @halktvcomtr Özgürbey sizin desteğiniz bizim için çok önemli, 17 agustos deprem mağdurlarının…",tr,2023-01-17 11:53:30.952,"RT @evrenese: @ozgurerdursun @soreldagistanli @halktvcomtr Özgürbey, your support is very important to us, for the victims of the 17 August earthquake."
675,1.6153013698372936e+18,@kibunzyozyu 麻生セメント、やってくれましたね～😒顔相に出てるから。。,ja,2023-01-17 11:53:57.893,"@kibunzyozyu Aso cement, you did it~😒Because it's on the face. ."
676,1.6153014658655846e+18,"RT @silva_wilfren: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a…",es,2023-01-17 11:54:21.269,"RT @silva_wilfren: #EPHEMERIDE🗓️| #Jan 17, 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook…"
677,1.6153015734078382e+18,"RT @wni_jp: ＜地震に備える＞
今日で #阪神淡路大震災から28年。

室内において地震の被害を大きくする要因は、家具類の転倒・落下・移動による「3つの危険」です。
1）ケガ
2）火災
3）避難障害

「備えあれば憂いなし」の精神で、しっかり対策しておきましょう。
h…",ja,2023-01-17 11:54:46.775,"RT @wni_jp: <Prepare for an earthquake>
Today is 28 years since the Great Hanshin Awaji Earthquake.

The factors that increase the damage caused by earthquakes indoors are the ""three hazards"" of overturning, falling, and movement of furniture.
1) injury
2) Fire
3) Evacuation obstacles

Let's take proper measures with the spirit of ""If you're prepared, you won't have to worry.""
h…"
678,1.6153016714287145e+18,"RT @nhk_seikatsu: きょうで阪神・淡路大震災から28年です。

大きな地震が起きると、ビルの壁や看板などふだん気にも留めないものが凶器になる場合があります。

屋外で地震に遭ったときに気をつけるポイントを短い動画にまとめました。

#阪神淡路大震災
#nhk_v…",ja,2023-01-17 11:55:09.679,"RT @nhk_seikatsu: Today is 28 years since the Great Hanshin-Awaji Earthquake.

When a big earthquake occurs, things that you don't usually pay attention to, such as building walls and signboards, can become weapons.

A short video summarizing the points to be aware of when an earthquake occurs outdoors.

#The Great Hanshin-Awaji Earthquake
#nhk_v…"
679,1.6153025131835884e+18,"RT @sICknXi7EwcKLRL: 南海トラフ地震の1週間以内に別の巨大地震、最大で「平常時の3600倍起きやすい」 東北大などが試算(Science Portal)
#Yahooニュース
https://t.co/YQFdAwxntx",ja,2023-01-17 11:58:30.697,"RT @ sICknXi7EwcKLRL: Another huge earthquake within a week of the Nankai Trough earthquake, up to ``3600 times more likely to occur than normal'' Tohoku University and other estimates (Science Portal)
#Yahoo News
https://t.co/YQFdAwxntx"
680,1.6153025183551652e+18,RT @nadcjp: !! 旭川に地震,ja,2023-01-17 11:58:31.627,RT @nadcjp: !! Earthquake in Asahikawa
681,1.6153025895574446e+18,"Classes in Camarines Norte are suspended after a 4.8-magnitude earthquake 
https://t.co/mf7or1rNAq

#LoveIsland
#Maya Jama
#Dr. King
#Tanyel
#Cádiz",en,2023-01-17 11:58:48.919,"Classes in Camarines Norte are suspended after a 4.8-magnitude earthquake 
https://t.co/mf7or1rNAq

#LoveIsland
#Maya Jama
#Dr. King
#Tanyel
#Cádiz"
682,1.6153027101271327e+18,RT @kiya__na: それはコロナに限らず地震や台風でも同じですわね。「いつか巨大地震が起きて被害を受けるかもしれないからそんなところには住むな」と言われても、大半の人はわざわざ引っ越さない。東日本大震災の大津波で何もかも流された地域でさえ、そのうちまた家は建つ。「リスク…,ja,2023-01-17 11:59:17.833,"RT @kiya__na: It's the same for earthquakes and typhoons, not just corona. Even if people are told, ""Don't live in such a place because it might be damaged by a huge earthquake someday,"" most people don't bother to move. Even in areas where everything was washed away by the tsunami of the Great East Japan Earthquake, houses will be built again soon. ""risk…"
683,1.6153028434764595e+18,RT @Sonofthebeach33: این سیل نیست بمونی تو خونه تا کشته نشی، این زلزله است باید بیای بیرون تا زنده بمونی؛ تهران ۲۷ دی‌ماه✌🏻  #IRGCterrorist…,fa,2023-01-17 11:59:49.675,"RT @Sonofthebeach33: This is not a flood, stay at home to avoid being killed, this is an earthquake, you must come out to survive; Tehran, January 27th✌🏻 #IRGCterrorist..."
684,1.61530295554005e+18,Q2 #北京 It's hard to believe that no one was covered by the building's debris in the earthquake this morning.https://t.co/6jswa8lSBX https://t.co/5fTRxE2U5b,en,2023-01-17 12:00:16.678,Q2 #北京 It's hard to believe that no one was covered by the building's debris in the earthquake this morning.https://t.co/6jswa8lSBX https://t.co/5fTRxE2U5b
685,1.6153030445388022e+18,"\\ みなさん、防災対策できていますか⁉️//

阪神淡路大震災から28年…
災害は、いつどんな時に起こるか分かりません。

⚠気づいた今、備えましょう⚠
https://t.co/DiJ1Sf8j4N

#地震 #災害 #防災とボランティアの日 #防災 #防災グッズ #防災意識を高める事 #防災とボランティアの日2023 https://t.co/un4zjYt5qo",ja,2023-01-17 12:00:38.269,"\\ Are you all ready for disaster prevention!?

28 years after the Great Hanshin-Awaji Earthquake...
You never know when a disaster will strike.

⚠ Now that you know, let's prepare ⚠
https://t.co/DiJ1Sf8j4N

#Earthquake #Disaster #Disaster Prevention and Volunteer Day #Disaster Prevention #Disaster Prevention Goods #Raising Disaster Prevention Awareness #Disaster Prevention and Volunteer Day 2023 https://t.co/un4zjYt5qo"
686,1.6153065750524355e+18,"村井さんは賢いよねぇ～
神戸製鋼なんだよねぇ～
安倍晋三も神戸製鋼を辞めているんだけど、村井さんの方が遥かに好きだねぇ～

李晋三は最悪！ https://t.co/EWpgn3E5T3",ja,2023-01-17 12:14:38.836,"Murai is smart
It's Kobe Steel
Shinzo Abe also quit Kobe Steel, but I like Mr. Murai much more.

Lee Shinsang is the worst! https://t.co/EWpgn3E5T3"
687,1.6153067020725494e+18,"RT @serdaremirolu: 17 Ağustos #deprem inde hayat durdu
Nereden ve Nasıl sigorta girişlerimizi kontrol edebilirdik.#17Ocak
@TBMMresmi 
@RTEr…",tr,2023-01-17 12:15:09.874,"RT @serdaremirolu: Life stopped on August 17 #earthquake
Where and How could we check our insurance entries.#17January
@ParliamentOfficial
@RTEr…"
688,1.6153068041704694e+18,RT @reservologic: この地震は原子力災害にならなかったから、神戸はちゃんと復興できた。人もちゃんと住めている。,ja,2023-01-17 12:15:33.669,"RT @reservologic: This earthquake didn't turn into a nuclear disaster, so Kobe was able to recover properly. People live well."
689,1.6153069025309368e+18,"RT @OVSICORI_UNA: 2023-01-17 05:02:53.0, Mag:3.54, Prof: 8.33, Epicentro: En las cercanias de SAN ISIDRO de El Guarco de Cartago. #ovsicori…",es,2023-01-17 12:15:57.911,"RT @OVSICORI_UNA: 2023-01-17 05:02:53.0, Mag:3.54, Prof: 8.33, Epicenter: In the vicinity of SAN ISIDRO of El Guarco of Carthage. #ovsicori..."
690,1.6153068969107497e+18,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 12:15:56.153,"RT @ andresiniesta8: All my love and strength for Kobe and all his people on this important date, today the 28th anniversary of the earthquake..."
691,1.6153069924569825e+18,@team8love2023 えっ💦大丈夫でしたか？,ja,2023-01-17 12:16:18.641,@team8love2023 Eh 💦 are you okay?
692,1.6153070675475948e+18,"RT @zgrlk81699869: @SaadetPartisi 100yılaYakışır BirlikteAffedin

fetö yargıda deprem yaratı bizlerde enkazında kaldık GenelAf istiyoruz ht…",tr,2023-01-17 12:16:36.612,"RT @zgrlk81699869: @SaadetPartisi Befits 100 Years TogetherForgive

Fetö created an earthquake in the judiciary and we were left in its wreckage. We want a general amnesty ht…"
693,1.615307185608876e+18,@muhyang0916 地元新潟も震災あってその時震度4くらいですごい怖かったの忘れません。東日本大震災の時もかなり揺れました😢阪神淡路島大震災はテレビの中の出来事でしたが、人々の復興に向けての力ってすごいなって思います✨,ja,2023-01-17 12:17:04.865,"@muhyang0916 I will never forget the earthquake in my hometown of Niigata and it was about 4 on the Japanese seismic intensity scale at that time. The Great East Japan Earthquake shook me a lot😢The Great Hanshin-Awajishima Earthquake was an event on TV, but I think it's amazing how people's power to recover is amazing✨"
694,1.6153117362607268e+18,"USGS reports a M1.04 earthquake, 11km SW of Anza, CA on 1/17/23 @ 11:32:29 UTChttps://t.co/96plOXbuHJ#earthquake",en,2023-01-17 12:35:09.961,"USGS reports a M1.04 earthquake, 11km SW of Anza, CA on 1/17/23 @ 11:32:29 UTChttps://t.co/96plOXbuHJ#earthquake"
695,1.6153125156546847e+18,#SancionaLasSanciones https://t.co/S4JSraWj9J,qht,2023-01-17 12:38:15.728,#SancionaLasSanciones https://t.co/S4JSraWj9J
696,1.6153133035253637e+18,#Earthquake (#sismo) M3.5 strikes 37 km SW of #Chancay (#Peru) 7 min ago. More info: https://t.co/zNrLNXtwq2,en,2023-01-17 12:41:23.912,"Earthquake M3.5 strikes 37 km SW of Chancay, Peru 7 min Aug. More info: https://t.co/zNrLNXtwq2"
697,1.6153142051289416e+18,"RT @jjeungg606___: #해찬 
Neo Zone           Earthquake        Ay - Yo https://t.co/lC6utpiLqU",en,2023-01-17 12:44:58.971,"RT @jjeungg606___: #해찬
Neo Zone Earthquake Ay - Yo https://t.co/lC6utpiLqU"
698,1.6153152633432678e+18,@jsanchezcristo Hummm…?,und,2023-01-17 12:49:10.878,@jsanchezcristo Hummm…?
699,1.615316212564611e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:52:57.39,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
700,1.6153168885271757e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:55:37.971,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
701,1.6153173220837376e+18,"M 1.4 - 7km WNW of Cobb, CA 
 
Time of Earthquake: 2023-01-17 05:54:53.860000 

1.36 Magnitude earthquake 7km WNW of Cobb, CA
 
View details at: https://t.co/hYfrjFYc6f",en,2023-01-17 12:57:21.225,"M 1.4 - 7km WNW of Cobb, CA 
 
Time of Earthquake: 2023-01-17 05:54:53.860000 

1.36 Magnitude earthquake 7km WNW of Cobb, CA
 
View details at: https://t.co/hYfrjFYc6f"
702,1.6153177214276076e+18,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:58:57.301,RT @enahpiutoficial: #17 Jan 1929 was recorded in the history of Venezuela after the tragic 7.5 earthquake that shook the city of…
703,1.6153180809552568e+18,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 13:00:23.022,"RT @ andresiniesta8: All my love and strength for Kobe and all his people on this important date, today the 28th anniversary of the earthquake..."
